Töltőberendezés üzemeltető törzsszáma;Töltőberendezés üzemeltető neve;Töltőberendezés irányítószáma;Töltőberendezés település kódja;Töltőberendezés település megnevezése;Töltőberendezés közterülete;Töltőberendezés GPSKoordiN;Töltőberendezés GPSKoordiE;Töltőberendezés által felvehető maximális teljesítmény [kW];Csatlakozási pontok száma összesen;Berendezés üzembehelyezésének dátuma;Berendezés leszerelésének dátuma;Type2 csatlakozó teljesítménye [kW, per darab];Egyéb AC csatlakozó teljesítménye [kW, per darab];CCS2 csatlakozó teljesítménye [kW, per darab];Chademo csatlakozó teljesítménye [kW, per darab];Egyéb DC csatlakozó teljesítménye [kW, per darab];Type2 csatlakozó darabszáma [db];Egyéb AC csatlakozó darabszáma [db];CCS2 csatlakozó darabszáma [db];Chademo csatlakozó darabszáma [db];Egyéb DC csatlakozó darabszáma [db];Csatlakozó darabszám: Slow AC: P <7.4 kW [db];Csatlakozó darabszám: Medium-speed AC: 7.4 kW ≤ P ≤ 22 kW  [db];Csatlakozó darabszám: Fast AC: P > 22 kW  [db];Csatlakozó darabszám: Slow DC: P < 50 kW  [db];Csatlakozó darabszám: Fast DC: 50 kW ≤ P < 150 kW  [db];Csatlakozó darabszám: Level 1- Ultra fast DC: 150 kW ≤ P < 350 kW  [db];Csatlakozó darabszám: Level 2- Ultra fast DC: P ≥ 350 kW  [db];TEV;M009;DQEA030;address;lat;long;helyzet_ellenorzes
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;22;1;2021.09.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
10429257;SWARCO Traffic Hungaria Kft.;1115;13578;Budapest;Etele út 68.;47,45461;19,02544;44;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1115 Budapest, Etele út 68.;47,46459358;19,02501559;Megfelelő
11426721;R. NAGY - TÜZÉP Kft.;6100;20297;Kiskunfélegyháza;külterület (X. körzet);46,6753;19,8203;75;3;2021.09.10;9999.12.31;22;0;75;50;0;1;0;1;1;0;0;1;0;0;2;0;0;2025;2029;AC és DC képes;6100 Kiskunfélegyháza, külterület (X. körzet);46,72545397;19,78340002;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548816;19,146484;132;2;2020.09.25;2022.07.22;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548816;19,146484;132;2;2020.09.25;2022.07.22;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548403;19,147814;66;2;2020.09.25;2022.07.22;22;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548403;19,147814;66;2;2020.09.25;2022.07.22;22;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548403;19,147814;66;2;2020.09.25;2022.07.22;22;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
12402258;ASIA Center Kft.;1152;13578;Budapest;Szentmihályi ut. 167-169;47,548816;19,146484;132;2;2020.09.25;2022.07.22;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi ut. 167-169;47,54675843;19,14384317;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4431;17206;Nyíregyháza;Blaha Lujza sétány 41.;48,001085;21,727921;44;2;2024.09.27;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1720;csak AC;4431 Nyíregyháza, Blaha Lujza sétány 41.;48,0007713;21,7282713;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4400;17206;Nyíregyháza;Színház utca 2.;47,953976;21,711113;44;2;2024.07.26;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1720;csak AC;4400 Nyíregyháza, Színház utca 2.;47,95406299;21,71157213;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;1165;13578;Budapest;Újszász utca 47/G;47,503161;19,201578;44;2;2025.05.25;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1165 Budapest, Újszász utca 47/G;47,50507549;19,19593793;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Zöldfa utca 23.;47,952789;22,323726;22;1;2024.12.09;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Zöldfa utca 23.;47,95281358;22,32326322;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4181;28103;Nádudvar;Kabai utca 62.;47,417492;21,175336;50;1;2025.10.14;9999.12.31;0;0;50;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2025;2810;csak DC;4181 Nádudvar, Kabai utca 62.;47,41679599;21,17579401;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4431;17206;Nyíregyháza;Sóstói út 2.;48,002691;21,723911;44;2;2024.06.28;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1720;csak AC;4431 Nyíregyháza, Sóstói út 2.;48,00242604;21,72344026;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Zöldfa utca 23.;47,952789;22,323726;22;1;2024.12.09;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Zöldfa utca 23.;47,95281358;22,32326322;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;3973;3939;Cigánd;Vasút út 52/A;48,263497;21,894466;11;1;2025.09.11;9999.12.31;11;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;0393;csak AC;3973 Cigánd, Vasút út 52/A;48,26344302;21,89357904;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6786;3966;Ruzsa;Alkotmány tér;46,288466;19,748838;22;1;2025.01.13;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;0396;csak AC;6786 Ruzsa, Alkotmány tér;46,28847713;19,74890712;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;1052;13578;Budapest;Apáczai Csere János utca 12-14.;47,497702;19,047661;22;1;2025.09.03;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1052 Budapest, Apáczai Csere János utca 12-14.;47,49716788;19,048154;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4300;14845;Nyírbátor;Ipari Park utca 9.;47,853056;22,146361;44;2;2025.11.21;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1484;csak AC;4300 Nyírbátor, Ipari Park utca 9.;47,85292401;22,14655996;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6031;21120;Szentkirály;Alsó 254/A.;46,912351;19,914541;44;2;2024.07.03;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;2112;csak AC;6031 Szentkirály, Alsó 254/A.;46,914002;19,91122499;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4030;15130;Debrecen;Lomnic utca 1-3.;47,508351;21,638077;44;2;2025.10.14;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1513;csak AC;4030 Debrecen, Lomnic utca 1-3.;47,50809109;21,63636567;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6031;21120;Szentkirály;Alsó 254/A.;46,912351;19,914541;150;2;2024.07.03;9999.12.31;0;0;150;0;150;0;0;1;0;1;0;0;0;0;0;2;0;2025;2112;csak DC;6031 Szentkirály, Alsó 254/A.;46,914002;19,91122499;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4400;17206;Nyíregyháza;Hunyadi utca 57.;47,962289;21,724074;82;3;2024.07.26;9999.12.31;22;0;60;0;60;1;0;1;0;1;0;1;0;0;2;0;0;2025;1720;AC és DC képes;4400 Nyíregyháza, Hunyadi utca 57.;47,96239532;21,72425244;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6786;3966;Ruzsa;Szent István út 11.;46,289959;19,747533;13,8;2;2025.01.13;9999.12.31;6,9;6,9;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;2025;0396;csak AC;6786 Ruzsa, Szent István út 11.;46,29011599;19,74759197;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6786;3966;Ruzsa;Alkotmány tér;46,288466;19,748838;22;1;2025.01.13;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;0396;csak AC;6786 Ruzsa, Alkotmány tér;46,28847713;19,74890712;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;3527;30456;Miskolc;Pesti út hrsz. 0105/16;48,053557;20,798662;30;1;2025.11.19;9999.12.31;0;0;30;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2025;3045;csak DC;3527 Miskolc, Pesti út hrsz. 0105/16;48,05567432;20,79898013;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;7500;17941;Nagyatád;Taranyi úti Ipartelep;46,216441;17,351981;120;2;2024.09.16;9999.12.31;0;0;120;0;120;0;0;1;0;1;0;0;0;0;2;0;0;2025;1794;csak DC;7500 Nagyatád, Taranyi úti Ipartelep;46,23001;17,3574429;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Kazinczy köz 2.;47,955401;22,318018;22;1;2024.12.09;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Kazinczy köz 2.;47,95583279;22,31906523;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Zöldfa utca 91.;47,947357;22,323067;44;2;2024.09.20;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Zöldfa utca 91.;47,94676411;22,32242051;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Zöldfa utca 91.;47,947357;22,323067;44;2;2024.09.20;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Zöldfa utca 91.;47,94676411;22,32242051;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;3527;30456;Miskolc;Pesti út hrsz. 0105/16;48,053557;20,798662;22;1;2025.11.19;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;3045;csak AC;3527 Miskolc, Pesti út hrsz. 0105/16;48,05567432;20,79898013;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;3527;30456;Miskolc;Pesti út hrsz. 0105/16;48,053557;20,798662;22;1;2025.11.19;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;3045;csak AC;3527 Miskolc, Pesti út hrsz. 0105/16;48,05567432;20,79898013;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Zöldfa utca 91.;47,947357;22,323067;44;2;2024.09.20;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Zöldfa utca 91.;47,94676411;22,32242051;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4700;18874;Mátészalka;Kazinczy köz 2.;47,955401;22,318018;22;1;2024.12.09;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1887;csak AC;4700 Mátészalka, Kazinczy köz 2.;47,95583279;22,31906523;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;1052;13578;Budapest;Apáczai Csere János utca 12-14.;47,497702;19,047661;22;1;2025.09.03;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1052 Budapest, Apáczai Csere János utca 12-14.;47,49716788;19,048154;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;9700;3009;Szombathely;Vízöntő utca 7.;47,246084;16,604407;22;1;2025.06.19;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;0300;csak AC;9700 Szombathely, Vízöntő utca 7.;47,24700671;16,60445908;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;3527;30456;Miskolc;Pesti út hrsz. 0105/16;48,053557;20,798662;30;1;2025.11.19;9999.12.31;0;0;30;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2025;3045;csak DC;3527 Miskolc, Pesti út hrsz. 0105/16;48,05567432;20,79898013;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;4032;15130;Debrecen;Füredi út 76.;47,541557;21,606271;44;2;2025.10.14;9999.12.31;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2025;1513;csak AC;4032 Debrecen, Füredi út 76.;47,54169829;21,60662408;Megfelelő
27489466;DOITSMART Korlátolt Felelősségű Társaság;6800;8314;Hódmezővásárhely;Majolika utca 9.;46,402561;20,356911;360;2;2025.07.25;9999.12.31;0;0;360;0;360;0;0;1;0;1;0;0;0;0;0;0;2;2025;0831;csak DC;6800 Hódmezővásárhely, Majolika utca 9.;46,402162;20,35703202;Megfelelő
13955182;evopay Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság;1119;13578;Budapest;Major u. 69.;47,45956371;19,02670187;22;1;2025.11.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1119 Budapest, Major u. 69.;47,459474;19,0270648;Megfelelő
13955182;evopay Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság;1118;13578;Budapest;Major u. 69.;47,45956371;19,02670187;22;1;2025.11.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1118 Budapest, Major u. 69.;47,459474;19,0270648;Megfelelő
13955182;evopay Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság;1119;13578;Budapest;Major u. 69.;47,45956371;19,02670187;22;1;2025.11.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1119 Budapest, Major u. 69.;47,459474;19,0270648;Megfelelő
13955182;evopay Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság;1119;13578;Budapest;Major u. 69.;47,45956371;19,02670187;22;1;2025.11.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1119 Budapest, Major u. 69.;47,459474;19,0270648;Megfelelő
11856355;BETEKINTS Kft.;8200;11767;Veszprém;Kittenberger u.21.;47,097066;17,894338;44;2;2024.07.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1176;csak AC;8200 Veszprém, Kittenberger u.21.;47,09710832;17,89474871;Megfelelő
11856355;BETEKINTS Kft.;8200;11767;Veszprém;Veszprémvölgyi u..4.;47,097441;17,897041;44;2;2024.07.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1176;csak AC;8200 Veszprém, Veszprémvölgyi u..4.;47,09791038;17,89412117;Megfelelő
27129124;EPS-Connect International Zártkörűen Működő Részvénytársaság;5540;23870;Szarvas;Szabadság út 16;46,863395;20,54475;44;2;2025.10.09;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2387;csak AC;5540 Szarvas, Szabadság út 16;46,86361892;20,54432774;Megfelelő
27129124;EPS-Connect International Zártkörűen Működő Részvénytársaság;5540;23870;Szarvas;Szabadság út 16;46,863395;20,54475;44;2;2025.10.09;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2387;csak AC;5540 Szarvas, Szabadság út 16;46,86361892;20,54432774;Megfelelő
27129124;EPS-Connect International Zártkörűen Működő Részvénytársaság;7630;19415;Pécs;Pécsváradi út 2/2;46,086742;18,273799;40;1;2025.10.09;9999.12.31;0;0;40;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2025;1941;csak DC;7630 Pécs, Pécsváradi út 2/2;46,08662069;18,27373471;Megfelelő
12967726;Parkl Digital Technologies Kft.;1138;13578;Budapest;Föveny utca 6.;47,486316;19,07298;22;1;2025.01.17;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1138 Budapest, Föveny utca 6.;47,54380282;19,07353013;Megfelelő
12967726;Parkl Digital Technologies Kft.;1134;13578;Budapest;Kassák Lajos utca 19.;47,520394;19,06408;22;1;2024.12.12;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1134 Budapest, Kassák Lajos utca 19.;47,52055989;19,06435689;Megfelelő
12967726;Parkl Digital Technologies Kft.;8800;30933;Nagykanizsa;Dózsa György út  123.;46,463176;17,00667;44;2;2024.06.01;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;3093;csak AC;8800 Nagykanizsa, Dózsa György út  123.;46,462909;17,0074842;Megfelelő
12967726;Parkl Digital Technologies Kft.;1087;13578;Budapest;Hungária Körút 40-47;47,499083;19,10759;22;1;2024.10.25;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1087 Budapest, Hungária Körút 40-47;47,49915121;19,1082074;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.03.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;1031;13578;Budapest;Záhony u. 7.;47,561322;19,05494;22;1;2026.02.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1031 Budapest, Záhony u. 7.;47,56138676;19,05010804;Megfelelő
12967726;Parkl Digital Technologies Kft.;1031;13578;Budapest;Záhony u. 7.;47,561322;19,05494;22;1;2026.02.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1031 Budapest, Záhony u. 7.;47,56138676;19,05010804;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.03.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;1134;13578;Budapest;Kassák Lajos utca 19.;47,520394;19,06408;22;1;2024.12.12;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1134 Budapest, Kassák Lajos utca 19.;47,52055989;19,06435689;Megfelelő
12967726;Parkl Digital Technologies Kft.;1075;13578;Budapest;Kazinczy utca 40-48.;47,498926;19,06078;22;1;2026.02.10;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1075 Budapest, Kazinczy utca 40-48.;47,498885;19,06125508;Megfelelő
12967726;Parkl Digital Technologies Kft.;2225;12894;Üllő;Régész utca ;47,4123;19,3136;44;2;2023.11.04;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;1289;csak AC;2225 Üllő, Régész utca;47,3851061;19,3457736;Megfelelő
12967726;Parkl Digital Technologies Kft.;1027;13578;Budapest;Bem József tér ;47,512362;19,03772;22;1;2024.06.12;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1027 Budapest, Bem József tér;47,512133;19,038363;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.03.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;1022;13578;Budapest;Szépvölgyi út 22.;47,5276;19,03545;44;2;2024.06.24;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;1357;csak AC;1022 Budapest, Szépvölgyi út 22.;47,52759792;19,03521812;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.01.06;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;1027;13578;Budapest;Bem József utca 3.;47,512132;19,037064;44;2;2024.01.31;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;1357;csak AC;1027 Budapest, Bem József utca 3.;47,51190599;19,03607777;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.01.06;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;1068;13578;Budapest;Dózsa Győrgy út 84.;47,511363;19,07973;44;2;2024.07.04;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;1357;csak AC;1068 Budapest, Dózsa Győrgy út 84.;47,51194668;19,07963752;Megfelelő
12967726;Parkl Digital Technologies Kft.;4002;15130;Debrecen;BMW körút 1.;47,56773;21,52494;22;1;2025.03.18;9999.12.31;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1513;csak AC;4002 Debrecen, BMW körút 1.;47,53645918;21,4899878;Megfelelő
12967726;Parkl Digital Technologies Kft.;2225;12894;Üllő;Régész utca;47,409661;19,3137;44;2;2024.03.31;9999.12.31;88;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2025;1289;csak AC;2225 Üllő, Régész utca;47,3851061;19,3457736;Megfelelő
